version,code,description,release_date
"",KNC,SILOXEZOL,
"",KNC,DULEX,
"",KNC,ALIKRES,
"",KNC,DULOXETINA TEVA,
"",KNC,DULOXETINA ALTER,
"",KNC,DULOXETINA MYLAN,
"",KNC,DULOXETINA KRKA,
"",KNC,CYMBALTA,
"",KNC,DULOXETINA ZENTIVA,
"",KNR,ENALAPRIL PENSA,
"",KNR,ENALAPRIL TEVA ITALIA,
"",KNR,ENALAPRIL SANDOZ,
"",KNR,ENALAPRIL MYLAN GENERICS,
"",KNR,ENALAPRIL ALMUS,
"",KNR,ENALAPRIL SUN,
"",KNR,ENALAPRIL AUROBINDO PHARMA ITALIA,
"",KNR,ENALAPRIL EG,
"",KNR,ENALAPRIL DOC,
"",KNT,LODICAND,
"",KNT,CANDETENS,
"",KOA,DECUSTER,
"",KOA,VIVISTER,
"",KOA,PRODUXEN,
"",KOA,DUTASTERIDE KRKA,
"",KOA,AVODART,
"",KOA,DUTASTERIDE EG,
"",KOA,DUTASTERIDE ARISTO,
"",KOA,DUTASTERIDE ACCORD,
"",KOA,PRODUTAL,
"",KOA,DUTASTERIDE SANDOZ GMBH,
"",KOA,DUTASTERIDE DOC GENERICI,
"",KOA,DUTASTERIDE MYLAN,
"",KOA,DURITAL,
"",KOA,DUTAS,
"",KOA,DUTASTERIDE AUROBINDO,
"",KOA,DUTASTERIDE PENSA,
"",KOA,DUAGEN,
"",KOA,TASDURIT,
"",KOA,EPIPROSTIS,
"",KOA,DUTASTERIDE TEVA,
"",KOA,DUTASTERIDE ZENTIVA,
"",KOA,DUTASTERIDE TECNIGEN,
"",KOB,DECUSTER,
"",KOB,PRODUXEN,
"",KOB,PRODIREXAN,
"",KOB,VIVISTER,
"",KOU,ELEKTRA,
"",KOU,ENALAPRIL IDROCLOROTIAZIDE SANDOZ GMBH,
"",KOU,ENALAPRIL IDROCLOROTIAZIDE RATIOPHARM,
"",KOU,ENALAPRIL IDROCLOROTIAZIDE EG,
"",KOU,ENALAPRIL IDROCLOROTIAZIDE HEXAL,
"",KOU,ENALAPRIL E IDROCLOROTIAZIDE MYLAN,
"",KOU,ENALAPRIL E IDROCLOROTIAZIDE DOC GENERICI,
"",KOU,ENALAPRIL E IDROCLOROTIAZIDE PENSA,
"",KOV,LISINOPRIL DOC GENERICI,
"",KOV,LISINOPRIL MYLAN GENERICS,
"",KOV,LISINOPRIL RATIOPHARM,
"",KOV,LISINOPRIL EG,
"",KOV,LISINOPRIL AUROBINDO,
"",KOV,LISINOPRIL PENSA,
"",KOV,LISINOPRIL SANDOZ,
"",KOW,LISINOPRIL EG,
"",KOW,LISINOPRIL SANDOZ,
"",KOW,LISINOPRIL AUROBINDO,
"",KOW,LISINOPRIL DOC GENERICI,
"",KOW,LISINOPRIL PENSA,
"",KOW,LISINOPRIL MYLAN GENERICS,
"",KOW,LISINOPRIL RATIOPHARM,
"",KOX,STARAB,
"",KOX,RABEPRAZOLO KRKA,
"",KOX,RABEPRAZOLO ZENTIVA,
"",KOX,RABEPRAZOLO SOS,
"",KOX,RABEPRAZOLO SANDOZ,
"",KOX,RABEPRAZOLO EG STADA,
"",KOX,RABEPRAZOLO DOC GENERICI,
"",KOY,RABEPRAZOLO EG STADA,
"",KOY,RABEPRAZOLO ZENTIVA,
"",KOY,RABEPRAZOLO AUROBINDO ITALIA,
"",KOY,RABEPRAZOLO SANDOZ,
"",KOY,RABEPRAZOLO SOS,
"",KOY,STARAB,
"",KOY,RABEPRAZOLO KRKA,
"",KOY,RABEPRAZOLO ALTER,
"",KOY,RABEPRAZOLO DOC GENERICI,
"",KPA,EBASTINA ARISTO,
"",KPA,KESTINE,
"",KPA,EBASTINA MYLAN PHARMA,
"",KPA,KESTINE,
"",KPA,CLEVER,
"",KPA,EBASTINA SANDOZ,
"",KPA,EBASTINA EG,
"",KPA,EBASTINA DOC,
"",KPA,EBASTINA TEVA,
"",KPA,EBASTINA AUROBINDO,
"",KQA,RELPAX,
"",KQA,ELETRIPTAN AUROBINDO,
"",KQB,RELPAX,
"",KQB,ELETRIPTAN AUROBINDO,
"",KQC,ELETRIPTAN VIATRIS,
"",KQC,ELETRIPTAN EG,
"",KQC,ELETRIPTAN AUROBINDO,
"",KQC,ELETRIPTAN TEVA,
"",KQC,RELPAX,
"",KQC,ELETRIPTAN MYLAN,
"",KQC,ELETRIPTAN DOC,
"",KQO,DOXAZOSINA MYLAN GENERICS,
"",KQO,DOXAZOSINA ALMUS,
"",KQO,DOXAZOSIN AUROBINDO,
"",KQO,DOXAZOSINA EG,
"",KQO,DOXAZOSIN RATIOPHARM,
"",KQO,DOXAZOSIN DOC GENERICI,
"",KQO,DOXAZOSINA HEXAL,
"",KQO,DOXAZOSINA SANDOZ,
"",KQO,DOXAZOSINA PENSA,
"",KQP,TAMSULOSIN TEVA,
"",KQP,TAMSULOSINA EG,
"",KQP,TAMSULOSINA KRKA,
"",KQP,TAMSULOSIN MYLAN GENERICS,
"",KQP,ANTUNES,
"",KQP,TAMSULOSIN PENSA,
"",KQP,TAMSULOSIN DOC GENERICI,
"",KQP,TAMSULOSINA ZENTIVA ITALIA,
"",KQP,TAMSULOSINA SANDOZ,
"",KQP,TAMSULOSINA AUROBINDO,
"",KQS,VENLAFAXINA EG STADA ITALIA,
"",KQS,VENLAFAXINA TEVA ITALIA,
"",KQS,VENLAFAXINA DOC GENERICI,
"",KQS,VENLAFAXINA SANDOZ,
"",KQS,VENLAFAXINA SANDOZ GMBH,
"",KQS,VENLAFAXINA AUROBINDO,
"",KQS,VENLAFAXINA MYLAN GENERICS,
"",KQT,VENLAFAXINA SANDOZ,
"",KQT,VENLAFAXINA SANDOZ GMBH,
"",KQT,VENLAFAXINA EG STADA ITALIA,
"",KQT,VENLAFAXINA TEVA ITALIA,
"",KRA,ZANIPRIL,
"",KRA,ENALAPRIL E LERCANIDIPINA EG,
"",KRA,ATOVER,
"",KRA,ENALAPRIL E LERCANIDIPINA KRKA,
"",KRA,ENALAPRIL E LERCANIDIPINA MYLAN PHARMA,
"",KRA,ENALAPRIL E LERCANIDIPINA DOC,
"",KRA,ENALAPRIL E LERCANIDIPINA TEVA,
"",KRA,CORIPREN,
"",KRA,LERCAPREL,
"",KSV,PRAVASTATINA RATIOPHARM,
"",KSV,PRAVASTATINA MYLAN,
"",KSV,PRAVASTATINA EG,
"",KSV,PRAVASTATINA SANDOZ GMBH,
"",KSW,PRAVASTATINA RATIOPHARM,
"",KSW,PRAVASTATINA SANDOZ GMBH,
"",KSW,VASTICOR,
"",KSW,PRAVASTATINA DOC GENERICI,
"",KSW,PRAVASTATINA MYLAN,
"",KSW,PRAVASTATINA EG,
"",KSX,ROSUVASTATINA E EZETIMIBE DOC,
"",KSX,AUROZEB,
"",KSX,CHOLECOMB,
"",KSX,ROSUVASTATINA E EZETIMIBE TEVA,
"",KSX,QUILOGA,
"",KSX,ROZETIMAD,
"",KSX,ROSUMIBE,
"",KSY,ROSUMIBE,
"",KSY,QUILOGA,
"",KSY,AUROZEB,
"",KSY,CHOLECOMB,
"",KSY,ROSUVASTATINA E EZETIMIBE DOC,
"",KSY,ROSUVASTATINA E EZETIMIBE TEVA,
"",KSY,ROZETIMAD,
"",KSZ,AUROZEB,
"",KSZ,ROSUMIBE,
"",KSZ,CHOLECOMB,
"",KSZ,ROSUVASTATINA E EZETIMIBE TEVA,
"",KSZ,ROZETIMAD,
"",KSZ,ROSUVASTATINA E EZETIMIBE DOC,
"",KSZ,QUILOGA,
"",KVL,FINASTERIDE PENSA,
"",KVL,ASTERID,
"",KVL,FINASTERIDE MYLAN ITALIA,
"",KVL,FINASTERIDE DOC,
"",KWJ,VENLAFAXINA DOC GENERICI,
"",KWJ,VENLAFAXINA MYLAN GENERICS,
"",KWJ,VENLAFAXINA AUROBINDO,
"",KWK,LISINOPRIL IDROCLOROTIAZIDE TEVA,
"",KWK,LISINOPRIL IDROCLOROTIAZIDE MYLAN GENERICS,
"",KWK,LISINOPRIL IDROCLOROTIAZIDE SANDOZ,
"",KWK,LISINOPRIL IDROCLOROTIAZIDE EG,
"",KWK,LISINOPRIL E IDROCLOROTIAZIDE DOC GENERICI,
"",KXL,SIMVASTATINA HEXAL,
"",KXL,SIMVASTATINA SANDOZ,
"",KXL,SIMVASTATINA AUROBINDO,
"",KXL,SIMVASTATINA TEVA ITALIA,
"",KYL,COMPUNA,
"",KYL,MAORIS,
"",KYL,ROSUVASTATINA E EZETIMIBE DOC,
"",KYL,ROSETEM,
"",KYL,EZATEROS,
"",KYT,COMPUNA,
"",KYT,ROSUVASTATINA E EZETIMIBE DOC,
"",KYT,ROSETEM,
"",KYT,EZATEROS,
"",KYT,MAORIS,
"",KYU,ROSETEM,
"",KYU,ROSUVASTATINA E EZETIMIBE DOC,
"",KYU,MAORIS,
"",KYU,EZATEROS,
"",KYU,COMPUNA,
"",L2A,ESCITALOPRAM SANDOZ,
"",L2A,ESCITALOPRAM PENSA,
"",L2A,ENTACT,
"",L2A,ESCITALOPRAM LABORATORI ALTER,
"",L2A,AMASCI,
"",L2A,ESCITALOPRAM SUN,
"",L2A,ESCITALOPRAM DOC GENERICS,
"",L2A,ESCITALOPRAM TEVA,
"",L2A,PRAMEFFEX,
"",L2A,ESCITALOPRAM ZENTIVA,
"",L2A,ESCITALOPRAM DOC GENERICI,
"",L2A,ESCITALOPRAM AUROBINDO,
"",L2A,ESCITALOPRAM ACCORD,
"",L2A,ESCITALOPRAM MYLAN,
"",L2A,ESCITALOPRAM TECNIGEN,
"",L2A,GIACHELA,
"",L2A,ESCITALOPRAM EG STADA ITALIA,
"",L2A,ESCITALOPRAM EG,
"",L2A,ESCERTAL,
"",L2A,ESCITALOPRAM KRKA,
"",L2A,CIPRALEX,
"",L2B,ESCITALOPRAM PENSA PHARMA,
"",L2B,ENTACT,
"",L2B,ESCITALOPRAM ZENTIVA ITALIA,
"",L2B,PRAMEFFEX,
"",L2B,ESCITALOPRAM EG STADA,
"",L2B,ESCITALOPRAM ALTER,
"",L2B,DINOL,
"",L2B,ESCITALOPRAM SUN PHARMA,
"",L2B,CIPRALEX,
"",L2B,ESCITALOPRAM MYLAN GENERICS,
"",L2B,ESCITALOPRAM TEVA GENERICS,
"",L2B,GOMEISA,
"",L2B,ESCITALOPRAM DOC,
"",L2B,GIACHELA,
"",L2B,CIPRALEX,
"",L2B,ESCITALOPRAM SANDOZ GMBH,
"",L2C,ESCITALOPRAM EG,
"",L2C,SOSECIT,
"",L2C,ESCITALOPRAM MYLAN,
"",L2C,CIPRALEX,
"",L2C,CIPRALEX,
"",L2C,ESCITALOPRAM TECNIGEN,
"",L2C,ESCITALOPRAM DOC GENERICS,
"",L2C,ESCITALOPRAM ACCORD,
"",L2C,AMASCI,
"",L2C,CIPRALEX,
"",L2C,ESCITALOPRAM DOC GENERICI,
"",L2C,ESCITALOPRAM SANDOZ,
"",L2C,ESCITALOPRAM SUN,
"",L2C,ESCITALOPRAM EG STADA ITALIA,
"",L2C,ENTACT,
"",L2C,ESCITALOPRAM KRKA,
"",L2C,ESCITALOPRAM TEVA,
"",L2C,ESCERTAL,
"",L2C,ESCITALOPRAM AUROBINDO,
"",L2C,ESCITALOPRAM ZENTIVA,
"",L2C,PRAMEFFEX,
"",L2C,ESCITALOPRAM PENSA,
"",L2C,GIACHELA,
"",L2C,ESCITALOPRAM LABORATORI ALTER,
"",L5A,PAOSONELLE,
"",L5A,ANGELIQ,
"",LCM,DOXAZOSINA SANDOZ,
"",LCM,DOXAZOSINA MYLAN  GENERICS,
"",LFQ,FLECAINIDE AUROBINDO,
"",LFQ,FLECAINIDE SANDOZ,
"",LGO,TRIPLIAM,
"",LGO,PERINDOPRIL INDAPAMIDE AMLODIPINA DOC GENERICI,
"",LGO,LOPRIDAM,
"",LGP,PERINDOPRIL INDAPAMIDE AMLODIPINA DOC GENERICI,
"",LGP,LOPRIDAM,
"",LGP,TRIPLIAM,
"",LGQ,PERINDOPRIL INDAPAMIDE AMLODIPINA DOC GENERICI,
"",LGQ,LOPRIDAM,
"",LGQ,TRIPLIAM,
"",LGR,PERINDOPRIL INDAPAMIDE AMLODIPINA DOC GENERICI,
"",LGR,TRIPLIAM,
"",LGR,LOPRIDAM,
"",LGY,CORTIREX,
"",LGY,SOFLON,
"",LGY,CISON,
"",LHA,LEZIMIS,
"",LHA,EZELIP,
"",LHA,EZETIMIBE SANDOZ,
"",LHA,EZETIMIBE ACCORD,
"",LHA,ABSORCOL,
"",LHA,MIBECOL,
"",LHA,EZETIMIBE TEVA,
"",LHA,EZETIMIBE EG,
"",LHA,ZETIA,
"",LHA,EZETIMIBE ZENTIVA,
"",LHA,EZETROL,
"",LHA,EZETIMIBE DOC GENERICI,
"",LHA,EZETIMIBE KRKA,
"",LHA,EZETIMIBE MYLAN,
"",LHA,EZETIMIBE AUROBINDO,
"",LHA,EZETIMIBE ZENTIVA,
"",LHA,EZETIMIBE ARISTO,
"",LHA,EZETIMIBE MYLAN,
"",LHA,EZETIMIBE TECNIGEN,
"",LHA,EZETIMIBE PENSA,
"",LHA,EZETIMIBE ALTER,
"",LHA,TRIZIBE,
"",LHA,CORINTUS,
"",LIA,EZETIMIBE E SIMVASTATINA TECNIGEN,
"",LIA,STATICOL,
"",LIA,AMISITELA,
"",LIA,EZETIMIBE E SIMVASTATINA TEVA B.V.,
"",LIA,GOLTOR,
"",LIA,ZESTAN,
"",LIA,EZETIMIBE E SIMVASTATINA AUROBINDO,
"",LIA,VYTORIN,
"",LIA,EZETIMIBE E SIMVASTATINA ALTER,
"",LIA,EZETIMIBE E SIMVASTATINA EG,
"",LIA,EZETIMIBE E SIMVASTATINA KRKA,
"",LIA,EZETIMIBE E SIMVASTATINA ALMUS,
"",LIA,EZETIMIBE E SIMVASTATINA DOC GENERICI,
"",LIA,ZEVISTAT,
"",LIA,EZETIMIBE E SIMVASTATINA MYLAN,
"",LIA,EZETIMIBE E SIMVASTATINA ZENTIVA,
"",LIA,EZETIMIBE E SIMVASTATINA SANDOZ,
"",LIA,EZETIMIBE E SIMVASTATINA SUN,
"",LIA,INEGY,
"",LIB,EZETIMIBE E SIMVASTATINA MYLAN,
"",LIB,EZETIMIBE E SIMVASTATINA SUN,
"",LIB,ZESTAN,
"",LIB,EZETIMIBE E SIMVASTATINA TEVA B.V.,
"",LIB,INEGY,
"",LIB,EZETIMIBE E SIMVASTATINA EG,
"",LIB,EZETIMIBE E SIMVASTATINA ALMUS,
"",LIB,EZETIMIBE E SIMVASTATINA KRKA,
"",LIB,EZETIMIBE E SIMVASTATINA SANDOZ,
"",LIB,EZETIMIBE E SIMVASTATINA ALTER,
"",LIB,EZETIMIBE E SIMVASTATINA AUROBINDO,
"",LIB,EZETIMIBE E SIMVASTATINA ZENTIVA,
"",LIB,AMISITELA,
"",LIB,VYTORIN,
"",LIB,ZEVISTAT,
"",LIB,GOLTOR,
"",LIB,EZETIMIBE E SIMVASTATINA TECNIGEN,
"",LIB,EZETIMIBE E SIMVASTATINA TEVA,
"",LIB,EZETIMIBE E SIMVASTATINA DOC GENERICI,
"",LIB,STATICOL,
"",LIC,EZETIMIBE E SIMVASTATINA ZENTIVA,
"",LIC,STATICOL,
"",LIC,ZESTAN,
"",LIC,EZETIMIBE E SIMVASTATINA SUN,
"",LIC,INEGY,
"",LIC,EZETIMIBE E SIMVASTATINA ALMUS,
"",LIC,EZETIMIBE E SIMVASTATINA KRKA,
"",LIC,GOLTOR,
"",LIC,VYTORIN,
"",LIC,EZETIMIBE E SIMVASTATINA AUROBINDO,
"",LIC,ZEVISTAT,
"",LIC,EZETIMIBE E SIMVASTATINA SANDOZ,
"",LIC,EZETIMIBE E SIMVASTATINA MYLAN,
"",LIC,EZETIMIBE E SIMVASTATINA EG,
"",LIC,EZETIMIBE E SIMVASTATINA TEVA,
"",LIC,EZETIMIBE E SIMVASTATINA DOC GENERICI,
"",LIC,EZETIMIBE E SIMVASTATINA TEVA B.V.,
"",LIC,EZETIMIBE E SIMVASTATINA ALTER,
"",LNG,OXYPRONAL,
"",LNG,DOLSTIP,
"",LNM,EZEVAST,
"",LNM,TOVASTIBE,
"",LNM,ANCILLEG,
"",LNM,EZETIMIBE E ATORVASTATINA DOC,
"",LNX,EZEVAST,
"",LNX,TOVASTIBE,
"",LNX,ANCILLEG,
"",LNX,EZETIMIBE E ATORVASTATINA DOC,
"",LOK,FEDIVELLE,
"",LOK,NODIGAP,
"",LPA,GAUTI,
"",LPA,FEBUXOSTAT MYLAN,
"",LPA,FEBUXOSTAT DOC GENERICI,
"",LPA,FEBUXOSTAT AUROBINDO,
"",LPA,GOTTART,
"",LPA,FEBUXOSTAT ACCORD,
"",LPA,DYMAURIC,
"",LPA,FEBUXOSTAT SANDOZ,
"",LPA,URIQUID,
"",LPA,FEBUXOSTAT TEVA,
"",LPA,FEBUXOSTAT ARISTO,
"",LPA,FEBUXOSTAT EG,
"",LPA,FEBUXOSTAT KRKA,
"",LPA,ADENURIC,
"",LPA,ALPHABUX,
"",LPA,FEBUXEN,
"",LPA,FEBUXOSTAT ZENTIVA ITALIA,
"",LPB,FEBUXOSTAT MYLAN,
"",LPB,ALPHABUX,
"",LPB,GAUTI,
"",LPB,FEBUXOSTAT PENSA,
"",LPB,FEBUXOSTAT ARISTO,
"",LPB,ARBUX,
"",LPB,FEBUXOSTAT ACCORD,
"",LPB,DYMAURIC,
"",LPB,ADENURIC,
"",LPB,FEBUXOSTAT SANDOZ,
"",LPB,FEBUXEN,
"",LPB,FEBUXOSTAT TECNIGEN,
"",LPB,FEBUXOSTAT AUROBINDO,
"",LPB,FEBUXOSTAT ZENTIVA ITALIA,
"",LPB,URIQUID,
"",LPB,FEBUXOSTAT TEVA,
"",LPB,FEBUXOSTAT DOC GENERICI,
"",LPB,FEBUXOSTAT KRKA,
"",LPB,GOTTART,
"",LPB,FEBUXOSTAT EG,
"",LSJ,TOVASTIBE,
"",LSJ,EZEVAST,
"",LTK,PRESSAFIX,
"",LTK,RAMLOID,
"",LTL,RAMLOID,
"",LTL,PRESSAFIX,
"",LTM,PRESSAFIX,
"",LTM,RAMLOID,
"",LTN,PRESSAFIX,
"",LTN,RAMLOID,
"",LWA,TRAVATAN,
"",LWA,TRAVOPROST ZENTIVA,
"",LWA,BRUNITRAV,
"",LWA,MENEZON,
"",LWA,TRAVOPROST EG,
"",LWA,TRAVOPROST TEVA,
"",LWA,ACAMBA,
"",LWA,TRAVOPROST SANDOZ,
"",LWA,TRAVOPROST DOC GENERICI,
"",LWA,UMOSTIL,
"",LWA,TRAVOPROST MYLAN,
"",LXL,SARASVATI,
"",LXL,RAMIPRIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXM,SARASVATI,
"",LXM,RAMIPRIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXO,RAMIPRIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXO,SARASVATI,
"",LXP,SARASVATI,
"",LXP,RAMIPRIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXR,OLMESARTAN MEDOXOMIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXR,GADUAR,
"",LXS,GADUAR,
"",LXS,OLMESARTAN MEDOXOMIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXT,OLMESARTAN MEDOXOMIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXT,GADUAR,
"",LXU,OLMESARTAN MEDOXOMIL AMLODIPINA IDROCLOROTIAZIDE DOC,
"",LXU,GADUAR,
"",M8A,FLUTICASONE DOC,
"",M8A,FLUSPIRAL,
"",M8A,FLIXOTIDE,
"",M8C,FLIXODERM,
"",M8C,FLUTICREM,
"",M8F,FLUSPIRAL,
"",M8F,FLIXOTIDE,
"",M8F,FLUTICASONE DOC,
"",MDA,RILAMIG,
"",MDA,AURADOL,
"",MDB,RILAMIG,
"",MDB,FROVATRIPTAN TEVA,
"",MDB,AURADOL,
"",MDB,FROVATRIPTAN EG,
"",MDB,FROVATRIPTAN MYLAN,
"",MDB,FROVATRIPTAN DOC GENERICI,
"",MUA,PLAQUENIL,
"",MUA,IDROSSICLOROCHINA DOC,
"",MWA,IMUNOCARE,
"",MWA,ALDARA,
"",NAX,NIFEDIPINA DOC,
"",NAX,NIFEDIPINA MYLAN GENERICS ITALIA,
"",NIA,IPRAXA,
"",NIA,ATEM,
"",NJA,IRBESARTAN MYLAN,
"",NJA,IRBESARTAN TEVA,
"",NJA,IRBETENS,
"",NJA,IRBESARTAN EG,
"",NJA,KARVEA,
"",NJA,IRBESARTAN ZENTIVA,
"",NJA,IRBESARTAN DOC GENERICI,
"",NJA,IRBESARTAN AUROBINDO,
"",NJA,IRBESARTAN SANDOZ,
"",NJA,IRBESARTAN MACLEODS PHARMA,
"",NJA,IRBESARTAN ACCORD,
"",NJA,IRBESARTAN ZENTIVA,
"",NJA,RABESAT,
"",NJA,ABESART,
"",NJA,IRBESARTAN SUN,
"",NJA,IFIRMASTA,
"",NJA,APROVEL,
"",NJA,IRBESARTAN TECNIGEN,
"",NJA,RETENSIR,
"",NJB,RETENSIR,
"",NJB,IRBESARTAN AUROBINDO,
"",NJB,IRBESARTAN SANDOZ,
"",NJB,IFIRMASTA,
"",NJB,IRBESARTAN EG,
"",NJB,KARVEA,
"",NJB,IRBESARTAN DOC GENERICI,
"",NJB,IRBETENS,
"",NJB,IRBESARTAN TECNIGEN,
"",NJB,IRBESARTAN SUN,
"",NJB,APROVEL,
"",NJB,IRBESARTAN ZENTIVA,
"",NJB,IRBESARTAN TEVA,
"",NJB,ABESART,
"",NJB,RABESAT,
"",NJB,IRBESARTAN ZENTIVA,
"",NJB,IRBESARTAN ACCORD,
"",NJB,IRBESARTAN MYLAN,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE ALTER,
"",NKA,IRBEDIUR,
"",NKA,COABESART,
"",NKA,RATIPRED,
"",NKA,IFIRMACOMBI,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA,
"",NKA,IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE MYLAN,
"",NKA,IRBESARTAN/IDROCLOROTIAZIDE TEVA,
"",NKA,IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",NKA,COAPROVEL,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",NKA,KARVEZIDE,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE PENSA,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE EG,
"",NKA,IRBESARTAN E IDROCLOROTIAZIDE SANDOZ,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE MYLAN,
"",NKB,COABESART,
"",NKB,IRBEDIUR,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE EG,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",NKB,IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",NKB,COAPROVEL,
"",NKB,IFIRMACOMBI,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE SANDOZ,
"",NKB,IRBESARTAN/IDROCLOROTIAZIDE TEVA,
"",NKB,KLUGEN,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",NKB,KARVEZIDE,
"",NKB,IRBESARTAN E IDROCLOROTIAZIDE ALTER,
"",NKB,IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA,
"",NKB,RATIPRED,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE ALTER,
"",NKC,IFIRMACOMBI,
"",NKC,COAPROVEL,
"",NKC,COABESART,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE EG,
"",NKC,IRBEDIUR,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE MACLEODS PHARMA,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE DOC GENERICI,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE AUROBINDO,
"",NKC,RATIPRED,
"",NKC,KARVEZIDE,
"",NKC,IRBESARTAN/IDROCLOROTIAZIDE TEVA,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE SANDOZ,
"",NKC,IRBESARTAN HYDROCLOROTIAZIDE ZENTIVA,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE MYLAN,
"",NKC,IRBESARTAN E IDROCLOROTIAZIDE TECNIGEN,
"",NPA,PROCORALAN,
"",NPA,IVABRADINA ZENTIVA,
"",NPA,IVABRADINA MYLAN PHARMA,
"",NPA,IVABRADINA AUROBINDO,
"",NPA,IVABRADINA ARISTO,
"",NPA,IVABRADINA DOC GENERICI,
"",NPA,CORLENTOR,
"",NPA,IVABRADINA EG,
"",NPA,IVABRADINA TEVA ITALIA,
"",NPA,IVABRADINA SANDOZ,
"",NPA,IVABRADINA KRKA,
"",NPA,IVABRADINA ACCORD,
"",NPB,IVABRADINA KRKA,
"",NPB,IVABRADINA AUROBINDO,
"",NPB,IVABRADINA DOC GENERICI,
"",NPB,IVABRADINA MYLAN PHARMA,
"",NPB,PROCORALAN,
"",NPB,IVABRADINA ACCORD,
"",NPB,IVABRADINA TEVA ITALIA,
"",NPB,IVABRADINA ZENTIVA,
"",NPB,CORLENTOR,
"",NPB,IVABRADINA ARISTO,
"",NPB,IVABRADINA SANDOZ,
"",NPB,IVABRADINA EG,
"",NRA,LACOSAMIDE KRKA*,
"",NRA,LACOSAMIDE ACCORD*,
"",NRA,LACOSAMIDE SANDOZ*,
"",NRA,STUTAN*,
"",NRA,LACOSAMIDE MYLAN*,
"",NRA,LACOSAMIDE EG*,
"",NRA,VIMPAT*,
"",NRA,LACOSAMIDE TEVA*,
"",NRB,LACOSAMIDE TEVA*,
"",NRB,LACOSAMIDE DOC*,
"",NRB,NEPILEX*,
"",NRB,LACOSAMIDE MYLAN*,
"",NRB,LAPRYSTA*,
"",NRB,STUTAN*,
"",NRB,LACOSAMIDE ACCORD*,
"",NRB,LACOSAMIDE AUROBINDO*,
"",NRB,LACOSAMIDE EG*,
"",NRB,LACOSAMIDE SANDOZ*,
"",NRB,VIMPAT*,
"",NRB,LACOSAMIDE ZENTIVA*,
"",NRB,LACOSAMIDE KRKA*,
"",NRC,LACOSAMIDE SANDOZ*,
"",NRC,VIMPAT*,
"",NRD,NEPILEX*,
"",NRD,LACOSAMIDE TEVA*,
"",NRD,LACOSAMIDE KRKA*,
"",NRD,LACOSAMIDE AUROBINDO*,
"",NRD,LACOSAMIDE MYLAN*,
"",NRD,LACOSAMIDE SANDOZ*,
"",NRD,VIMPAT*,
"",NRD,LAPRYSTA*,
"",NRD,LACOSAMIDE ZENTIVA*,
"",NRD,STUTAN*,
"",NRD,LACOSAMIDE EG*,
"",NRD,LACOSAMIDE DOC*,
"",NRE,NEPILEX*,
"",NRE,LACOSAMIDE TEVA*,
"",NRE,LACOSAMIDE ACCORD*,
"",NRE,LACOSAMIDE DOC*,
"",NRE,LACOSAMIDE EG*,
"",NRE,LACOSAMIDE ZENTIVA*,
"",NRE,LACOSAMIDE KRKA*,
"",NRE,LACOSAMIDE MYLAN*,
"",NRE,STUTAN*,
"",NRE,VIMPAT*,
"",NRE,LAPRYSTA*,
"",NRE,LACOSAMIDE AUROBINDO*,
"",NRE,LACOSAMIDE SANDOZ*,
"",NRF,NEPILEX*,
"",NRF,LACOSAMIDE ACCORD*,
"",NRF,LACOSAMIDE KRKA*,
